spotted,battles_on_stunning_vehicles,hits,battle_avg_xp,draws,max_xp,survived_battles,wins,losses,capture_points,battles,damage_dealt,damage_received,max_frags,shots,frags,max_damage,xp,avg_damage_assisted,piercings,user_id,nickname,wn8
861,0,6477,282,5,1263,54,231,324,496,560,149953,253595,6,13566,252,2041,157678,150.36,3419,635722766,wase4ko,"497,93"
15315,2859,93524,440,324,2217,6411,12274,14225,8500,26823,19306877,29579830,7,151976,14426,4770,11791441,256.89,54261,524373817,tebra_warrior,"601,45"
66119,1297,416221,508,782,2689,20641,36717,35153,75095,72652,70386264,62207771,11,658821,65859,8544,36937392,320.35,263011,500418260,Tenkista007,"1391,83"
955,0,4094,279,14,1352,141,448,476,805,938,321955,528420,5,6496,403,2144,261606,141.48,2487,562958974,Uzorana_Njiva,"577,63"
315,0,1720,173,3,954,104,237,275,463,515,76191,171546,6,3242,226,1053,89081,80.58,1025,525581738,Kekoslavakya,"209,45"
258,378,2056,376,13,1578,206,385,368,168,766,411032,260943,4,4971,340,2982,287912,80.98,971,572512140,6463294_error_404,"714,40"
151,0,1429,148,6,704,115,248,315,535,569,38722,180241,3,3431,106,627,84336,56.14,606,607309357,wishzne10,"35,44"
29568,0,93288,462,350,2214,5021,10306,11295,24259,21951,17737191,27902840,7,153354,12348,7924,10148187,439.75,32962,501330765,maprom,"767,54"
4441,32,23767,361,32,1676,1084,2536,2469,2022,5037,2391046,3690682,7,40298,3238,4714,1818281,212.84,15123,512541831,skirmen,"766,19"
2912,237,16084,393,60,1970,857,2102,2459,2633,4621,1805453,3616951,6,29961,1533,5413,1818114,196.47,6570,507128957,Kaeptnbob,"405,12"
563,291,12347,223,44,1124,922,1380,1569,6213,2993,722383,1339484,7,42545,1157,2049,667804,104.8,3347,611010552,anatolii_usik,"251,94"
1417,0,5836,217,18,1719,329,934,1161,2656,2113,421900,938214,6,14102,762,1982,458295,135.96,522,655273319,Denir24,"255,98"
188,0,1899,193,2,822,170,272,284,1287,558,81781,173487,4,4331,213,1714,107553,70.37,1080,634884572,Pugier_82398155,"191,60"
7145,37,55388,572,153,2085,2774,4701,4771,14624,9625,8786469,9831026,8,81430,7489,6556,5507645,371.37,25631,500594164,DeckardBR,"1071,56"
896,0,6432,433,15,1778,283,609,605,929,1229,754973,920716,6,12502,971,3963,532357,170.79,4252,654712659,__Medok,"1052,05"
16950,601,99979,355,140,2262,3077,7704,7539,16745,15383,9793020,10450234,10,200786,11193,8154,5454663,211.98,62329,596472288,Freger08,"1061,22"
486,0,2578,167,14,751,167,321,355,1219,690,96549,156586,5,6748,256,327,115546,43.86,16,502105980,siwek571,"213,84"
11316,288,51202,400,90,2113,2394,5907,5667,19054,11664,9153285,8349187,8,77290,9756,5911,4662417,226.21,14270,500417871,Michas220,"1195,76"
59139,918,331113,456,874,2514,15942,29378,28879,70637,59131,53025328,48715873,10,541077,46988,8019,26992236,381.53,132132,595010320,gerbi312_22,"1232,11"
37751,411,185319,625,310,2865,7781,15735,13922,20937,29967,43325531,33227684,11,267176,28484,11347,18723973,438.76,134462,507338240,KOJDlCEK,"1842,74"
298,0,3568,183,7,749,176,267,248,471,522,87550,79381,6,8968,407,0,95681,0.0,0,507971862,Jay2theflo,"593,52"
19558,388,78609,386,105,2099,2860,7619,7109,5789,14833,9244574,9224390,9,130237,12545,6495,5731792,238.33,57996,624765008,andrei_250_20491967,"1161,89"
6356,0,37723,286,83,1955,2055,4479,5287,10978,9849,3643573,6316404,7,73005,4195,4534,2816557,164.08,22603,624707447,GogaGlist,"471,03"
3065,0,30854,244,66,1520,1712,3066,3259,7557,6391,2266220,2956949,8,53694,4022,2986,1560075,114.9,11883,509437693,ahval,"596,02"
41033,822,313493,371,530,2249,17449,27502,28311,90608,56343,36125038,39180129,9,588431,41196,6422,20918073,232.45,183592,501136302,neagoe_gabriel2007,"886,95"
1189,316,8709,473,27,1826,461,912,980,1789,1919,1229942,1666687,5,15859,956,4120,907017,223.79,4585,594791139,Karac_boec,"663,57"
1038,0,8297,368,26,1988,361,775,790,973,1591,978504,1086088,6,13932,995,4597,585508,177.88,5594,549028502,Dragon__664,"997,90"
5870,16,34884,286,89,1712,1408,3548,3870,6762,7507,2704985,4856866,6,67116,3496,4416,2150663,188.25,19664,600139153,MrBigBoomz,"510,08"
45852,3034,263619,550,617,2321,12123,25334,27035,46925,52986,55005448,63346161,8,386250,37764,8783,29134668,372.9,154551,596120988,slonyra149,"1034,97"
4763,32,32065,455,94,2304,1635,2937,3259,10620,6290,2987555,4728414,7,53187,3542,3613,2864537,211.23,11014,507560582,Steelmisfit,"635,14"
537,0,5877,354,20,1882,430,639,774,1670,1433,487185,939817,7,10784,995,3339,507970,155.79,3198,507221046,PasanvicHawkins,"404,96"
3262,379,24083,646,59,2132,1635,2218,2232,2502,4509,4658086,4320781,8,36189,3843,5579,2911868,280.77,17487,618145373,gorzki23,"1307,53"
485,0,4572,536,5,1724,245,446,467,1474,918,1026505,678338,8,6755,844,5470,491614,157.14,3497,539496561,Schaefchen_17,"1413,64"
65131,655,426621,756,756,3048,22961,34735,26819,52561,62310,81115208,49497786,11,672631,75102,9307,47089450,391.0,240981,501509660,Nebiru,"2149,87"
71969,1314,424984,653,1023,2435,21188,39256,39706,108086,79985,87002131,85083508,10,584201,66822,8108,52221598,349.06,278468,502180838,Andtank,"1314,84"
3639,0,20328,258,26,1370,907,2136,2066,3195,4228,1394191,1563200,9,36764,2468,2581,1089325,113.12,12424,501430842,KaloryferZMC,"719,95"
4934,7,35608,225,86,1430,2968,4969,5676,3799,10731,2805682,3620806,6,84591,4583,2539,2418506,108.41,23382,631912401,Dusya_1_61983453,"377,89"
1831,0,7048,227,29,1272,367,1094,1269,1440,2392,448630,994873,6,14567,749,2323,542898,116.52,4270,523331051,wojtek_gg2014,"253,10"
654,0,5221,178,18,1168,271,521,522,1403,1061,137255,195509,5,17147,524,1026,188809,46.89,3230,501313948,nasura200,"299,32"
34907,1606,194035,488,679,1996,10720,20949,24106,29452,45734,40686055,56805978,8,339484,25697,6515,22305299,365.51,122506,595732779,mikita1_23790907,"758,65"
4777,0,28762,339,113,1944,2064,3353,3415,8507,6881,4334336,4105457,7,51598,4975,4478,2331329,161.89,229,500521809,onegin,"942,54"
13699,47,94777,224,287,1177,3656,8191,9076,37994,17554,3476609,8792322,7,248927,6055,2265,3939550,161.27,23465,597055579,zasada17,"245,41"
4800,0,19001,261,76,1456,729,2170,2421,5271,4667,1777541,2391580,7,35314,2383,2709,1218390,187.92,3082,501684998,MIGHTY_ARTUR,"628,03"
16292,0,183823,554,189,2297,5238,7911,4881,25590,12981,6484858,3683697,14,299408,18067,3563,7190305,128.91,137117,519120776,FlashHavoc,"2086,92"
6534,0,49876,291,114,1642,3223,4966,5782,6783,10862,5405347,7088980,6,83629,6455,4514,3158497,209.72,20558,506601994,dannySpl,"621,31"
10377,0,75799,485,250,2530,4921,6920,5995,21585,13165,15035630,11028634,10,108341,15015,7351,6379322,360.16,11454,637145827,Jovi_339045,"1757,56"
1837,0,12022,498,8,2198,557,1057,826,3963,1891,1405325,1266663,8,18174,2168,4159,941139,194.47,8405,600729073,TPaKT0PuCm,"1578,52"
795,87,5104,501,16,2060,148,349,370,506,735,528387,661899,7,8470,507,4297,368446,215.99,3178,672803227,Rusaiob,"1063,63"
2875,0,14025,213,57,1067,846,1845,1941,8847,3843,947865,1484525,6,27372,1840,1834,820419,200.61,67,620533838,miomi85,"451,98"
9231,0,129985,358,365,1841,12105,15831,17073,39269,33269,29463477,24422915,9,208951,27993,6633,11903878,152.3,87194,528709529,Felioso,"949,09"
447,0,2553,565,10,1860,187,280,232,854,522,378026,263082,7,4204,671,2607,294805,144.38,1650,636197267,__Tetrs__,"1811,71"
2569,14,12801,491,52,1968,587,1394,1571,3152,3017,1741617,2799567,6,20729,1576,4782,1480255,284.84,8472,636389207,niubidevil,"710,10"
1081,0,4215,180,19,781,266,632,722,1492,1373,233602,514536,4,8555,408,888,247096,78.82,217,621806607,RenamedUser_11268456,"249,98"
34774,4229,158118,531,539,2330,7973,17049,18001,20092,35589,28297846,36644900,7,256966,21140,5968,18897794,350.52,101664,552085364,siwy_629,"871,11"
6140,4,31120,318,60,1887,1238,3031,2838,5754,5929,2548393,2878212,8,56037,5094,3622,1888201,204.89,6873,503148660,justinianus90,"992,78"
686,0,7918,274,1,1190,158,418,430,287,849,185545,257976,9,17006,525,1427,232376,83.56,4645,660035222,RenamedUser_80557917,"545,68"
31620,1101,120231,411,256,2592,5543,13774,14183,12813,28213,23207748,28101881,8,197597,17499,7016,11594304,308.13,74643,503344853,Milojica,"983,36"
4784,0,17503,218,29,1335,200,1008,1090,1917,2127,353442,776569,8,33749,870,2011,462731,157.5,6894,503395759,priestCZa,"294,32"
24446,137,124952,535,375,2501,5913,12394,12470,37996,25239,23569001,25972794,8,197306,17111,7016,13491514,380.28,46267,501483222,alarija,"1071,52"
21160,684,168903,372,404,2364,7058,14591,15172,37124,30167,16681078,21673200,9,265668,21058,6048,11230660,188.89,113611,594958285,farid_nagaev,"889,78"
3749,156,15537,318,36,1889,696,2004,2242,1642,4282,1426567,2792527,7,27849,1822,3170,1360067,186.09,9318,596689072,Oriqinal_7457644,"450,96"
1426,167,8659,520,22,2223,362,728,849,1830,1599,1068481,1601997,5,16764,795,4144,832222,234.18,4962,595273320,murakami912_,"717,80"
20674,116,139213,559,155,2340,6523,10316,8856,20789,19327,23346272,18947025,9,195900,20143,8338,10813196,385.83,98813,511874111,Kropiko,"1804,06"
561,0,2942,187,8,893,191,456,573,739,1037,194191,373977,5,6861,390,0,194095,0.0,0,503881597,1982hoppi,"242,19"
29428,111,146327,679,195,2585,4269,8885,6816,9339,15896,27152275,18914024,8,204603,17320,8834,10794538,595.01,106874,598408554,I__Your__Moon__Prince__I,"2449,86"
2125,0,9167,358,14,1785,476,983,1083,2018,2080,1132370,1727450,6,14482,1198,3736,745022,271.04,4731,596314792,erbol1990,"810,01"
1206,2,4588,206,10,1613,170,638,711,1400,1359,233357,583275,6,13864,545,3169,280430,81.89,2830,602443143,dothentko,"249,56"
217,0,2154,361,15,1512,206,299,387,1507,701,308806,708962,4,3690,246,2929,253251,176.5,1274,667740164,KriK_crOs,"351,50"
67472,741,365936,700,802,3311,18631,28670,21740,74627,51212,85935827,54504903,10,508456,62977,9429,35827888,609.51,205111,596002278,IIyIIoBuHa_KoMaHDuPa,"2328,39"
563,0,2440,102,12,1019,303,454,662,1256,1128,54257,396221,4,16766,115,1991,115009,53.89,1386,603833210,MSerafim,"3,70"
1128,3,3837,343,6,1674,119,378,389,970,773,332120,416863,7,6909,546,3764,265388,221.73,2906,551145368,LuckyNinja,"868,17"
2276,0,10095,174,38,881,632,1580,1804,6580,3422,299060,1402382,4,61275,529,1461,595333,99.06,5036,517143574,pelayomicho,"66,58"
9442,28,54705,387,110,1794,4895,7132,7492,9356,14734,11831786,8740404,10,109424,11756,5220,5708674,231.49,38791,510747655,katudo,"1144,38"
301,1,2361,313,10,1505,103,263,333,617,606,159910,408204,4,4392,215,2442,189755,131.08,1284,535474810,skrzyp123PL,"274,80"
758,0,4221,224,11,1250,182,547,711,1213,1269,214173,571222,6,8053,383,2063,284840,95.13,2350,544521484,Vojta_Vild,"195,34"
904,0,4027,241,14,1267,206,446,414,906,874,155707,210801,5,6792,510,1343,210755,78.02,2910,523081993,Zantax_Holyshield,"527,27"
31435,332,143732,406,325,2208,7934,15170,15975,30658,31470,15562746,21446197,8,251219,17813,4669,12766711,283.07,57186,501318378,endriu1111,"721,11"
2197,4,20834,280,66,1763,1147,2044,2225,4772,4335,1429437,2126277,8,47922,2322,4006,1214416,134.89,9259,508541535,FloSum,"548,67"
462,0,1721,214,4,1761,84,256,298,435,558,86990,246070,6,5053,150,2502,119421,118.19,679,512449083,Jonn0,"223,42"
4003,0,27058,434,126,1658,1547,3088,3550,9241,6764,3746073,6154955,7,44180,3161,3564,2935262,201.72,17514,595102416,Graybeard_,"617,48"
25325,0,126784,418,124,1996,2149,6039,4713,18994,10876,7109996,5480964,9,208468,11302,4090,4550502,321.61,30310,500069054,Oriental,"1731,36"
17915,67,81220,626,199,2988,3713,7244,6392,13177,13835,15244523,12315103,10,114878,13116,8251,8661377,418.33,29676,502971891,Old_Fapperhand,"1624,04"
13197,225,87083,369,167,2203,3728,7046,6760,22143,13973,7343735,7603416,12,155001,11341,4823,5161731,195.88,45233,503185101,maciek_fnatik,"1018,57"
3106,74,18337,288,32,1527,1159,2349,2443,5512,4824,2102443,2515588,7,34528,2767,4262,1388039,137.57,12407,514922374,Peo1,"682,80"
6752,45,20720,368,27,1839,596,2115,1840,2763,3982,1899216,2104069,10,34940,2994,3501,1466110,218.54,14668,634748251,LexusBD,"1055,50"
18065,1801,130395,276,406,1601,8864,16894,20154,47742,37454,16336412,25061323,7,295792,16800,5430,10319248,141.36,67232,509248910,jon167,"447,42"
5890,147,39537,266,132,1476,2848,5848,6763,9274,12743,4098038,8071627,7,84532,5218,3106,3384751,130.35,21831,528678010,neluarm,"379,93"
1157,0,18148,331,5,1865,164,354,326,1660,685,221474,208753,9,38514,509,2908,226653,171.66,9074,620907357,Dimonkac,"1110,39"
461,72,3321,287,11,1841,148,305,378,433,694,250493,472737,5,6126,263,2770,199383,107.92,1880,585692559,Wilczek94,"434,75"
778,0,3317,167,20,793,232,448,494,974,962,155453,221246,5,8850,401,0,160597,0.0,0,501256297,egn160,"302,11"
12606,935,69984,327,273,1901,6657,9700,10628,27182,20601,9756443,14474133,8,124156,11924,3833,6726924,246.9,36870,506424555,mclaud28,"593,34"
974,0,7513,335,7,2058,308,563,529,927,1099,476907,458664,9,14344,899,2973,367863,183.86,4735,629717974,RenamedUser_35598887,"1021,65"
1543,0,7073,223,26,1647,389,1020,1195,1816,2241,446345,869670,6,18869,931,810,498870,195.75,12,637403736,andron3219,"314,13"
38811,2442,130441,328,375,1794,6220,15918,17522,23742,33815,15758739,25903703,8,248923,14582,5395,11097336,260.13,78146,509971185,Izi50,"561,84"
2150,0,12575,253,6,1737,36,285,279,135,570,89254,123324,9,28856,295,1434,143997,46.19,5969,633070906,halyavinskiy,"509,31"
33686,744,143874,526,432,2147,7733,17376,20106,47267,37914,28908116,44557380,9,202452,20039,6521,19956006,308.55,94344,509762001,kollec,"724,22"
533,0,4099,243,8,1206,226,454,557,2389,1019,235924,701266,7,6776,374,1740,247204,128.65,2318,632674277,RenamedUser_66370316,"225,74"
56411,751,219458,470,404,2859,8982,20045,18775,48309,39224,38326904,35522319,10,325929,30870,7675,18434578,394.01,139996,637530843,Konstantin___Z,"1423,87"
12266,0,50173,347,219,2242,3579,7239,7457,14566,14915,7466819,10004302,7,108164,7868,5536,5174613,311.41,10698,500734781,rannar623,"687,44"
23872,60,65599,312,358,1998,4508,13547,16450,29085,30355,8697939,28421309,7,237555,7285,5256,9468961,218.64,39232,597966406,vovavovv_2016,"207,17"
4047,68,30668,266,91,1300,2314,3207,3394,12129,6692,2591849,2573165,7,55888,4333,2732,1779490,181.1,11789,504721386,Mentalian,"669,73"
813,0,8459,220,10,1175,396,810,885,3231,1705,445715,619623,7,15659,929,3451,375537,83.08,5521,515060541,HansVonGlutenHeimer,"473,11"
1196,0,7855,269,23,1470,336,723,774,1423,1520,505089,672061,7,16653,990,2242,409044,142.74,3328,507359967,Sewicze,"661,84"
460,0,3383,135,3,822,176,377,434,1113,814,58703,147666,5,7872,256,661,110074,28.91,1660,530611027,Hubert_Majchrowski,"66,85"
77614,1643,319062,726,430,3251,10714,25193,19670,19990,45293,69845864,50092130,11,438278,50655,8887,32888211,491.12,249618,598215812,artess76,"2303,81"
2031,0,7879,180,31,1449,646,1374,1637,2720,3042,713513,776301,6,27895,1078,4231,548687,101.25,483,506833628,sambiliong6,"391,54"
1932,5,13805,274,30,1798,544,1189,1226,2821,2445,694299,983156,8,32678,1634,2588,669964,155.2,1268,505174779,MAtejkoM,"590,58"
755,0,6238,264,16,1476,342,721,738,1614,1475,413093,725586,6,12365,680,2050,388685,127.71,4165,628040176,RenamedUser_30167770,"464,72"
4740,0,7015,298,35,1759,384,1239,1406,4752,2680,706556,1733596,5,11020,949,2178,798415,270.57,981,637423525,knave_68,"323,25"
26105,227,101877,472,160,2307,5005,9686,8875,15175,18721,16445907,15136206,8,152199,14480,6809,8834539,380.38,69455,505783729,mateo254,"1404,35"
19710,1386,97262,430,300,2312,4569,9760,10333,17729,20393,14428671,20019692,8,170352,11267,7133,8772459,349.05,61400,596752300,tan4ik1990,"801,41"
1677,4,13829,251,29,1395,742,1500,1514,4645,3043,928889,1253033,7,25534,1577,2467,764317,145.78,4708,507933409,Czindyus,"502,77"
202,88,2125,221,5,1163,137,247,322,679,574,128055,300340,4,6633,153,1558,126648,105.15,1040,575291483,Habdaklevi,"196,55"
256,0,2507,107,13,674,98,252,239,120,504,30332,69264,6,9494,173,444,53892,31.81,1162,624985716,RenamedUser_21214483,"108,59"
332,0,1054,178,10,813,65,258,303,402,571,78680,223703,3,2785,185,1227,101464,82.52,659,635981611,155253mihaok,"130,34"
617,0,4040,248,10,1493,171,407,419,1601,836,208790,287469,6,8281,525,1286,206978,133.19,730,655139376,RenamedUser_15364446,"600,79"
8118,0,27028,497,112,2037,1811,3701,3978,7601,7791,5800801,5963206,7,43950,5584,5814,3875489,293.1,10202,500627828,Taralian,"953,82"
465,0,2039,144,8,864,143,288,382,1533,678,53032,175847,5,7644,172,0,97300,0.0,0,504830798,edzio141,"35,67"
8020,0,29830,354,62,2208,1096,3175,3255,6718,6492,3501459,4769523,8,47086,4023,4296,2300505,211.89,20813,503578784,_HF_,"859,06"
32608,602,199427,529,447,2489,9190,16410,15568,19022,32425,30152197,28691419,10,335378,28309,7066,17137498,354.66,141060,597466657,_Artemik_,"1359,42"
52422,2487,237401,543,337,2299,12399,24206,24037,40142,48580,30297679,31634607,9,388097,36617,5286,26392831,272.54,154829,504544144,DR_Penguin,"1009,66"
2916,0,25210,284,62,1585,1756,2639,2958,4075,5659,1945807,2829679,7,51826,2809,3151,1606358,164.6,8421,509311487,jkjoska,"505,20"
21599,0,117902,397,236,2400,3470,9431,10390,17102,20057,8990804,14441358,8,192504,11795,5075,7968640,201.51,57008,504970991,clarke59,"717,30"
2144,0,17531,379,38,1533,1290,1984,2317,3714,4339,3024164,4329221,7,25374,2695,6768,1646401,247.01,10614,527325298,Der_Bauch,"694,32"
4706,376,18319,554,69,2130,784,2282,2434,1083,4785,4676517,5432081,8,29038,2585,7406,2652214,272.16,12164,572921795,hinzuiISsamurai,"965,14"
2360,0,21999,188,32,1185,452,1443,1560,3774,3035,409754,723362,7,63820,1707,1405,569308,61.49,12710,522046953,17_kubikula,"303,35"
5814,418,22359,383,51,1859,1109,2929,3082,3795,6062,3413231,5387772,7,38064,2945,5837,2322216,241.07,13387,505334186,VaromasAlum,"665,70"
15688,0,56831,280,111,1716,1627,6368,7113,3459,13592,4804820,8480714,8,128296,8081,3991,3804443,209.31,37136,630109066,PlayGamer_2014,"593,41"
12527,1170,108060,301,246,1874,7203,10631,13212,17619,24089,11051365,18142386,8,186563,12954,4760,7256653,186.48,49811,505944363,Erwin_Rommel99,"478,51"
3422,0,11342,231,29,1358,476,1544,1520,4306,3093,726244,1050454,7,22751,1672,2328,715580,170.15,1685,596406915,shykin123,"537,41"
2463,9,12646,290,33,1929,847,1844,2303,1680,4180,1375046,2766400,8,24095,1832,3593,1210406,168.89,7864,519083519,auf_2,"370,05"
22823,1268,154938,431,571,2375,10951,15866,16355,39062,32792,32102268,28802154,9,241684,26750,7137,14128852,332.86,60636,596566105,sket123_910422,"1163,80"
1173,0,4640,274,3,1341,279,591,653,704,1247,206369,303195,6,8681,622,1588,342202,79.4,2928,530747802,Jekyll86,"354,82"
1273,13,11815,186,16,839,456,1009,1092,913,2117,365793,532989,6,25231,1067,1462,394608,63.8,6966,625288287,RERIX_22154171,"384,24"
8930,75,44302,470,66,2054,1166,3490,4159,3786,7715,5105132,6877317,8,72490,4180,6769,3629109,224.66,29431,516592166,maki0,"856,46"
17511,8921,124218,423,415,2291,11042,17080,16957,25190,34452,24307627,23031503,8,236437,22507,5000,14564245,192.85,83260,600048732,lastochka_272,"890,98"
623,0,6206,233,21,1287,270,534,583,993,1138,366507,543356,6,10024,560,2345,264750,108.65,3783,574771738,Kolpa4ok333,"579,47"
6639,86,24160,301,58,1992,749,2715,2926,5022,5699,1918873,3309293,6,47936,2464,3272,1713474,172.31,13793,558696523,ClaasDerDuenenkeiler,"533,07"
10834,0,49228,383,121,2037,2730,5248,4803,8844,10172,6875074,6539532,9,78099,8204,5947,3900784,262.22,33422,510004430,GaRoniXx,"1152,48"
902,0,6668,301,18,1750,305,716,754,736,1488,406155,668252,6,12616,664,2352,448614,136.8,4498,625658719,RenamedUser_23266597,"489,94"
1547,3,14545,633,48,2265,1067,1384,1293,3623,2725,2841078,2850785,6,21071,2057,5708,1724315,218.25,9803,609095284,DreadWolfran,"1237,33"
3655,2,18138,297,36,1689,797,1937,2065,4123,4038,1729956,2177485,8,37682,2545,3979,1199216,180.53,10573,503580910,LouisMaster,"730,49"
10799,1921,64227,316,127,1799,5289,8329,8981,7513,17437,9141169,9605113,7,127761,10520,4200,5515490,161.49,43376,535789221,Abu_Mohammed_Hejazi,"697,73"
10025,0,41847,287,93,1738,2273,5726,6551,12133,12370,3995539,8036604,10,82819,5593,5472,3547949,178.85,25770,511623185,MatiRudy102,"413,25"
57,0,3724,215,22,891,362,492,450,0,964,310671,135003,5,10427,554,1255,207474,51.53,397,636544367,Alniw,"888,11"
1245,0,4585,199,28,1162,264,797,954,2200,1779,265810,679455,6,10305,616,0,353481,0.0,0,502568446,Montytanks,"143,59"
9385,300,59769,274,156,1879,3334,8073,9284,12607,17513,7110230,10670675,7,96759,7792,5251,4806880,150.18,34312,656822029,oooSINISooo,"507,73"
25201,923,109866,412,249,2160,5015,12038,12669,35307,24956,15697034,22070457,7,164936,14202,5846,10279343,250.77,55316,596563692,Tolic_marta,"848,19"
